point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
32,1.0,2.45,1000.0000000000001,system,100.0,100.0,-9.23287655243495,1.6527810067874136,0.0,1.0000000000000107,0.214587884037221,0.028840127424475198,0.009694698572268918,0.06762266658430302,2375.6627630970174,26.47577783571856,0.27186514903909065,2.390769390686727e-5,0.14801503881871655,-851.4418235557653,3.328023623598185,1.009736938859556,23.08269088768936,2.4221513610312386,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
32,1.0,2.45,1000.0000000000001,liq,87.42635903789045,87.67613053771998,-,-,-,-,-,-,-,-,2353.2296443148884,93.57212192602373,0.3001916293214952,2.728035580049316e-5,0.5223517010288878,-2966.7303677399805,2.891810095380424,3.0362506736300863e-9,19.679037337736244,2.1693996163468223e-17,85.01588929272592,6.02079453517231,1.1891311572802683,0.33865496017127994,1.37948506855814,1.907786204456775,3.8362571204177236,0.0816080261117183,0.23039363510588814,0.0,0.0,80.7068458018438,9.699826854619083,1.0537027461889696,0.21564670940290073,1.5661167157770846,2.839624765905958,3.756986442552484,0.10300333305849078,0.0582466306512436,0.0,0.0
32,1.0,2.45,1000.0000000000001,fsp,0.45395456097207626,0.4520093076378775,-,-,-,-,-,-,-,-,2539.388869609244,104.21504349377454,0.32381528456246056,3.147084676545231e-5,0.6230919872107077,-3637.59425904162,5.628625552488162,3.072318687343823,48.49192299495325,23.969652429559137,73.8149355706574,13.092532214671305,1.1850644293426056,0.0,0.0,1.299312759874881,10.608155025453815,0.0,0.0,0.0,0.0,67.03082035419231,20.176872213462232,1.0045009066928283,0.0,0.0,1.8499712183708037,9.937835307281826,0.0,0.0,0.0,0.0
32,1.0,2.45,1000.0000000000001,q,12.119686401137473,11.871860154642135,-,-,-,-,-,-,-,-,2543.9671463972045,23.616657190359547,0.07146557123860475,0.0,0.13321798920173933,-840.2158771623949,6.839666925990692,4.051586184716917,63.32928793604098,41.760112654000004,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,2.4,990.0000000000001,system,100.0,100.0,-9.30386412125097,1.7380331986369046,0.0,0.9999999999999891,0.25142182159760984,0.02187425077992027,0.010457251305262186,0.07333644706925929,2399.0672437762673,26.215950620080754,0.25969443924032526,2.3437798232371477e-5,0.14656813680892883,-853.3800956452352,3.6230659184901794,1.3215597431009072,25.90491964401148,4.190019293459782,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
33,1.0,2.4,990.0000000000001,liq,75.86392693186711,76.2459647496288,-,-,-,-,-,-,-,-,2357.478543997792,93.24560472726972,0.2996419190665608,2.843198353078718e-5,0.5183458922845474,-2957.396796521744,2.8900327524446885,3.0273217985071334e-9,19.69034284206574,2.1605530030735785e-17,84.70366578054922,5.958846660278001,1.2994992748430894,0.3908552508430886,1.5801578591254313,2.0700944325490833,3.639200035170824,0.09338158257047553,0.2642991240707973,0.0,0.0,80.38256005702897,9.596696058519003,1.1511018452633741,0.2488001859200829,1.7933165300393947,3.080142177946863,3.562765216215871,0.1178227051399413,0.06679522392649365,0.0,0.0
33,1.0,2.4,990.0000000000001,fsp,6.426727039682972,6.406397969339067,-,-,-,-,-,-,-,-,2537.597040987135,104.40363324606871,0.32432898105721764,3.1226169910559996e-5,0.6207912787947247,-3639.234061377126,5.625790671534403,3.0684733820284023,48.45663900421015,23.892818266368675,74.06404556866373,12.967977215668139,0.9359544313362814,0.0,0.0,1.6493748752695527,10.382647909062308,0.0,0.0,0.0,0.0,67.182950711184,19.962907081686186,0.7924729179455345,0.0,0.0,2.3458054840382165,9.715863805146055,0.0,0.0,0.0,0.0
33,1.0,2.4,990.0000000000001,q,17.709346028449904,17.347637281032128,-,-,-,-,-,-,-,-,2543.766218386498,23.618522632204986,0.0714427557113595,0.0,0.13265470653323064,-841.048289037221,6.839092520167233,4.052425197413124,63.2812379381506,41.774110354,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,2.3499999999999996,980.0000000000001,system,100.0,100.0,-9.370867866098735,1.8297664871452113,0.0,1.0,0.2981934889584185,0.017739994133479868,0.011086575503197704,0.07937342285698736,2421.137462631673,25.97745367097664,0.24858665787506778,2.292599910153671e-5,0.14520096601075094,-855.2043141606292,3.8831547721542803,1.553566493218911,28.716625246059515,5.8435819585976,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
34,1.0,2.3499999999999996,980.0000000000001,fsp,12.023465183465348,12.003213420842279,-,-,-,-,-,-,-,-,2536.5741395105406,104.6026563173933,0.32445107068989354,3.089473436681743e-5,0.618427492850962,-3642.381313563231,5.630880317208575,3.0683367696636727,48.58526822742207,23.881060535143753,74.20248018302502,12.89875990848749,0.7975198169749802,0.0,0.0,2.0269236994657964,10.074316392046715,0.0,0.0,0.0,0.0,67.20754989646926,19.82656615278313,0.6742472841794543,0.0,0.0,2.8784455659541277,9.41319110061404,0.0,0.0,0.0,0.0
34,1.0,2.3499999999999996,980.0000000000001,liq,65.21376532736485,65.6993608405667,-,-,-,-,-,-,-,-,2363.004331008578,92.79170503206275,0.2987727956725236,2.9735627698144854e-5,0.51376168950911,-2944.4436899402435,2.889361715350992,3.0192267449710516e-9,19.727331638647613,2.1540509795332505e-17,84.3223771868221,5.875074770274888,1.4580209894059721,0.4546613145556785,1.8385878182116777,2.2024636608298005,3.432955219905356,0.10909016460316188,0.30676887539136866,0.0,0.0,80.01818574367266,9.461481831966811,1.2914800917102636,0.28940696862099025,2.086541781879845,3.2769935700186545,3.360745650273734,0.13763839133405392,0.07752597052299155,0.0,0.0
34,1.0,2.3499999999999996,980.0000000000001,q,22.762769489169795,22.297425738591013,-,-,-,-,-,-,-,-,2543.5651573914533,23.620389603706826,0.07126894701059427,0.0,0.13208758613814098,-841.8799058088343,6.838534413828679,4.05326427490794,63.23375359131997,41.788108054,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,2.3,970.0000000000001,system,100.0,100.0,-9.426140766831931,1.935789544878504,0.0,1.000000000000011,0.35494613302904743,0.014736456515544115,0.011775168940143434,0.08511424831421119,2441.556637951164,25.758916227862922,0.23869142907561028,2.2340262031749315e-5,0.14389913108677913,-856.9339056112121,4.116590343453055,1.7392984680039505,31.527260548334013,7.386097429912183,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
35,1.0,2.3,970.0000000000001,liq,55.444061090920414,56.002706808342964,-,-,-,-,-,-,-,-,2369.672919576218,92.20271504308269,0.29791470383294194,3.118445845305851e-5,0.5085918276516629,-2927.58464598517,2.889849296269655,3.0116745318444654e-9,19.789681100200276,2.149336818179427e-17,83.87734835912022,5.763374207905537,1.6637334294433455,0.5310567576464508,2.150897238963898,2.2927371735548974,3.2343639692461146,0.12686088399897683,0.3596279801205519,0.0,0.0,79.62871802938173,9.285424280836448,1.4743033601389015,0.33817468417947816,2.4419768468803005,3.4127170539674525,3.167638185025184,0.16012564677632404,0.09092191281418181,0.0,0.0
35,1.0,2.3,970.0000000000001,fsp,17.223336990382197,17.223180117503333,-,-,-,-,-,-,-,-,2535.8696949445552,104.80620974710305,0.3245007339821639,3.055753492108234e-5,0.6160257999169897,-3646.1463246911953,5.639189281255994,3.0697827841969922,48.779230280941036,23.896936305363376,74.29395252077583,12.853023739612086,0.7060474792241734,0.0,0.0,2.4156604375927575,9.731315822795157,0.0,0.0,0.0,0.0,67.17836509397452,19.723372586044654,0.5959199902609601,0.0,0.0,3.4247812085701255,9.07756112114974,0.0,0.0,0.0,0.0
35,1.0,2.3,970.0000000000001,q,27.332601918697396,26.774113074153693,-,-,-,-,-,-,-,-,2543.363963360255,23.622258106001937,0.07119488287798958,0.0,0.1315165754647296,-842.710716322385,6.8380063541122675,4.054103417390552,63.18731278975177,41.802105754,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,2.25,960.0000000000001,system,100.0,100.0,-9.539212676433113,1.9866361820007334,0.0,1.000000000000011,0.4238321453102746,0.012303530807526934,0.012529255981780396,0.09046044896565746,2460.7675644515666,25.560303993167715,0.22970120843079267,2.1610329912485956e-5,0.1426841330720427,-858.5433842861296,4.328804828759734,1.893267425214813,34.350516840427666,8.820526701972343,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
36,1.0,2.25,960.0000000000001,fsp,21.969228421174954,22.003030026812905,-,-,-,-,-,-,-,-,2535.4714891558474,104.98441288797592,0.32395469629283136,3.0246603012976752e-5,0.6135730319751664,-3650.2045017719493,5.648644201376191,3.0723651909471235,48.988548214230335,23.933400229564388,74.35032752549454,12.824836237252727,0.6496724745054554,0.0,0.0,2.76183672294764,9.413327039799631,0.0,0.0,0.0,0.0,67.1257646822739,19.649798043927415,0.547493424946567,0.0,0.0,3.909537100808159,8.767406748043964,0.0,0.0,0.0,0.0
36,1.0,2.25,960.0000000000001,liq,46.57380059801226,47.16856342786548,-,-,-,-,-,-,-,-,2377.3239079876384,91.52290725055823,0.2968254009665941,3.260615623039802e-5,0.5030807314790707,-2908.7284420395154,2.892595328912205,3.0061816658234065e-9,19.89132526350927,2.148418094826811e-17,83.39094076532265,5.616104494700883,1.9351304914184293,0.6319266255967283,2.490625068200095,2.331454524213844,3.04774855214706,0.14825856413088348,0.40781091426944593,0.0,0.0,79.24187111163229,9.056719790181067,1.716422447214956,0.40278902165223107,2.8303559204006787,3.4736317534949768,2.987697543847774,0.18731121047342636,0.10320120110260662,0.0,0.0
36,1.0,2.25,960.0000000000001,spn,0.022752874623522424,0.03634149083753001,-,-,-,-,-,-,-,-,4930.428920305572,46.360949222865486,0.20400504196173197,4.874161783044976e-5,0.427726731692344,-971.0850003051063,7.096133547846441,4.012356537181532,142.4389641827419,79.3749997487505,0.0,0.414064275497711,0.0,1.2849427235056028,73.14714269489554,0.0,0.0,1.4435297753999699,23.71032053070116,0.0,0.0,0.0,0.7223792468907513,0.0,0.8860464445536325,89.92735303732206,0.0,0.0,1.9730199396731547,6.491201331560401,0.0,0.0
36,1.0,2.25,960.0000000000001,q,31.434218106189267,30.792065054484084,-,-,-,-,-,-,-,-,2543.1626358128487,23.624128144206225,0.07121800535969669,0.0,0.13094162096649598,-843.5407090775927,6.837480638369447,4.054942625391599,63.14095158839884,41.816103454,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,2.2,950.0000000000001,system,100.0,100.0,-9.869163742495878,1.823292007018256,0.0,1.0,0.5001036427017437,0.009958412390242845,0.013484072198341596,0.09414710853751228,2480.55365860971,25.366508008035495,0.22113263130916966,2.0477144701486566e-5,0.14152795905279403,-860.0694898954239,4.53853241488691,2.033279575343509,37.421571403455815,10.255169011868619,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
37,1.0,2.2,950.0000000000001,liq,38.05922182950257,38.63133182036649,-,-,-,-,-,-,-,-,2384.2832512136097,90.98030400439073,0.29578803973516604,3.3419528672690416e-5,0.4982323949363399,-2896.2427916002653,2.9001871738128653,3.007618040318163e-9,20.05441062348259,2.1567669027326115e-17,83.00265184138172,5.434287150902528,2.3096342490804838,0.762428819090157,2.725162182942441,2.334087395532762,2.8635905771447137,0.1706839951371344,0.3974737887880624,0.0,0.0,78.97649996030127,8.775025779747734,2.051290681387353,0.48660922866744705,3.1009525245067606,3.4821221947469296,2.8108552909886297,0.21592694837008242,0.10071739128378464,0.0,0.0
37,1.0,2.2,950.0000000000001,fsp,26.477795925849783,26.55591947233714,-,-,-,-,-,-,-,-,2535.289379267314,105.14080277115295,0.3237080238185513,2.9989077512078404e-5,0.6110760918817262,-3654.435295469788,5.658625197281081,3.075707558743493,49.20169286899628,23.983779183030848,74.38291663603076,12.80854168198462,0.6170833639692354,0.0,0.0,3.070820975906859,9.120637342108525,0.0,0.0,0.0,0.0,67.06011488711772,19.597048990535747,0.5192936463252329,0.0,0.0,4.340767920670189,8.482774555351124,0.0,0.0,0.0,0.0
37,1.0,2.2,950.0000000000001,spn,0.12112455655851537,0.19314580440983625,-,-,-,-,-,-,-,-,4915.5028311496635,46.425771438445686,0.20418876344262127,4.805299460018154e-5,0.4259714829526102,-988.8298075923581,7.109755084321126,4.008303415419559,143.17199453613935,78.97490790215559,0.0,0.3543174938581901,0.0,1.4757627610916353,72.74525870234116,0.0,0.0,2.40727915855241,23.017381884156595,0.0,0.0,0.0,0.6140866241129723,0.0,1.0109479803581827,88.84616382361001,0.0,0.0,3.2686748961205283,6.260126675798306,0.0,0.0
37,1.0,2.2,950.0000000000001,q,35.34185768808912,34.61960290288653,-,-,-,-,-,-,-,-,2542.961174881385,23.625999717751256,0.07102288037685867,0.0,0.13036266798849283,-844.3698723289117,6.836943489417273,4.055781898953969,63.09419089487666,41.830101154,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,2.15,940.0000000000001,system,100.0,100.0,-10.18933694694755,1.672481973351005,0.0,1.0000000000000113,0.5592278440274376,0.008179826916545499,0.014406258515457342,0.0973304994652229,2495.505384624352,25.2218062840932,0.21490768446857228,1.9551897224836456e-5,0.140508029032432,-861.4189354870159,4.698360446225177,2.132417556124842,39.95716221329294,11.3475736483109,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
38,1.0,2.15,940.0000000000001,liq,31.698932077190506,32.24437843579132,-,-,-,-,-,-,-,-,2391.4209704251066,90.40292575803693,0.29536147626480913,3.409866540517381e-5,0.4932435165653225,-2882.9977487754622,2.9092333659975953,3.010163599683555e-9,20.240123259414624,2.1668868437152873e-17,82.60911882552158,5.236528570761231,2.7138968412052984,0.9029928237098016,2.9661232305507776,2.300817530897503,2.6990190951542865,0.18298312264063593,0.38851995955889257,0.0,0.0,78.73489245928465,8.46998476554835,2.414408022423301,0.5772961617343831,3.3808452132435676,3.4382892196067183,2.653791837910854,0.2318773966697931,0.0986149235783648,0.0,0.0
38,1.0,2.15,940.0000000000001,fsp,29.84995298383033,29.967520837491957,-,-,-,-,-,-,-,-,2535.3399372341387,105.2424735393981,0.32330206751645163,2.9797431651043183e-5,0.608519309197872,-3658.533701477736,5.667158167994526,3.079430980615831,49.37022199368763,24.042362830848436,74.40145231671535,12.799273841642329,0.598547683284654,0.0,0.0,3.2841520480402404,8.91657411031743,0.0,0.0,0.0,0.0,67.01068909103029,19.56356081021236,0.503198694867796,0.0,0.0,4.637745421425121,8.284805982464452,0.0,0.0,0.0,0.0
38,1.0,2.15,940.0000000000001,spn,0.2008404688408376,0.3195842925006583,-,-,-,-,-,-,-,-,4897.4289186143005,46.49870152534157,0.20453797546582533,4.730901841383306e-5,0.4240966498684696,-1009.340839927477,7.124785374395748,4.004142592640724,143.91106024681955,78.5212511669416,0.0,0.30161695459236987,0.0,1.716157472399709,72.2538497727415,0.0,0.0,3.5167371102504195,22.211638690016,0.0,0.0,0.0,0.5188031011325894,0.0,1.1667536489866284,87.57996156623787,0.0,0.0,4.7390898918532685,5.99539179178964,0.0,0.0
38,1.0,2.15,940.0000000000001,q,38.25027447013832,37.468516434216056,-,-,-,-,-,-,-,-,2542.7595800251015,23.627872832321373,0.07092494200833244,0.0,0.129779660795748,-845.1981940067683,6.836394961766453,4.056621238657204,63.04703276985265,41.844098853999995,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,system,100.0,100.0,-10.92261224112029,1.111396334847796,0.0,1.0000000000000113,0.659419567346944,0.011452121909463988,0.012819527059977543,0.11424221243336882,2551.027734154557,24.689881858105103,0.1940947742372761,1.5748977217334914e-5,0.13853322184337563,-863.9121675784419,5.269411793208476,2.4441774002454206,50.51382642833114,15.239847754960621,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,fsp,38.54497233877272,38.816579605129384,-,-,-,-,-,-,-,-,2536.5642676123925,105.51836658914257,0.32360777189294915,2.918007170396037e-5,0.6059325570765992,-3666.6360542412413,5.698556728915082,3.0909486752307,50.058919552392105,24.23424296823399,74.18933412402198,12.905332937989,0.8106658759780052,0.0,0.0,3.8218624864749087,8.272804575536089,0.0,0.0,0.0,0.0,66.61276460879904,19.66459929520698,0.6794162947199179,0.0,0.0,5.380368492847267,7.66285130842679,0.0,0.0,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,liq,11.178336230360426,11.413503999439625,-,-,-,-,-,-,-,-,2402.5597515540476,90.13960210100598,0.2953350788443301,3.472083541971721e-5,0.49039709410480514,-2877.1596504942563,2.9132138513238415,3.012294431174154e-9,20.39008000224887,2.180062955123525e-17,82.12853618061602,5.120825673636994,3.0535444095096476,0.8847465889056244,3.4669474989338838,2.34817004075504,2.4478498748913182,0.2085697588455471,0.3408099739059278,0.0,0.0,78.22969549850825,8.277848084079913,2.7149377679535722,0.5652903563517999,3.9493140574181247,3.506937928829814,2.405381601335759,0.2641417365846522,0.08645296893809815,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,spn,0.27659190474943973,0.43717176648635175,-,-,-,-,-,-,-,-,4830.87767195167,46.82369616942425,0.2037769473097334,4.45567441660449e-5,0.42190677286907685,-1079.0771581779352,7.148012567592326,3.9633795445521294,145.6489350028227,75.88524971272427,0.0,0.2991267970538509,0.0,2.0399577299979232,70.81537232734718,0.0,0.0,7.980426176511946,18.86511696908912,0.0,0.0,0.0,0.49671679971815413,0.0,1.3389054700476253,82.86631310044949,0.0,0.0,10.382162973171255,4.915901656613493,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,cpx,2.1078252272546454,2.4197584214025993,-,-,-,-,-,-,-,-,3429.2082618366703,68.4423011124516,0.2599775548022774,3.703794761402432e-5,0.47476388574996164,-2644.236131677323,6.959644313525033,3.782363691585196,100.68709448851362,49.05919675332929,50.57647010821695,0.35767405488829274,15.544455680022478,7.274654663855016,18.996164661555927,0.35483010781161406,3.448963280489318,0.439596435900652,3.007191007259765,0.0,0.0,51.19596325833894,0.6144330165948212,14.687260688467497,4.939405798957583,22.995877017528045,0.5631559090648794,3.6016161244738574,0.5916290606778076,0.8106591258965941,0.0,0.0
39,1.0,2.0999999999999996,930.0000000000001,q,47.892274298862766,46.91298620754203,-,-,-,-,-,-,-,-,2542.5578513764517,23.62974748734814,0.07088743672056808,0.0,0.12919254251642087,-846.0256617433852,6.835835108842563,4.057460644544187,62.99947926861612,41.858096554,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.0,2.05,920.0000000000001,system,100.0,100.0,-11.42844821482288,0.7806490718503302,0.0,1.0000000000000115,0.6234914424397906,0.013517927545600807,0.011438318948323143,0.12535268659569573,2582.9948626912724,24.39557450406582,0.18256693937924018,1.3606577341782964e-5,0.13718552756824115,-865.6399990833851,6.330560407245235,3.6094554568015194,58.647165637797556,33.65169280851556,86.83181316818683,5.302794697205303,1.0425989574010426,0.2963997036002964,1.1987988012011987,1.6684983315016686,3.387896612103388,0.07079992920007079,0.2003997996002004,0.0,0.0,82.93766210360492,8.595628464504431,0.9295404354210489,0.1899003680354829,1.3693550498695108,2.498731977705213,3.3382950289028503,0.08991121673700164,0.05097535521953872,0.0,0.0
40,1.0,2.05,920.0000000000001,fsp,43.089164976459216,43.451971352124794,-,-,-,-,-,-,-,-,2537.409045625273,105.62533191784235,0.3235310260581172,2.8929976745916235e-5,0.6032781350045671,-3672.2714082533807,5.71492638773149,3.098458805030629,50.392404857486795,24.360260974771347,74.09063587863376,12.954682060683115,0.9093641213662333,0.0,0.0,4.052640722749212,7.99267721656767,0.0,0.0,0.0,0.0,66.43465239397422,19.713239873326312,0.7611096724061519,0.0,0.0,5.697579946657214,7.393418113636086,0.0,0.0,0.0,0.0
40,1.0,2.05,920.0000000000001,ilm,0.005198891560961882,0.00773472539059939,-,-,-,-,-,-,-,-,4688.992646230482,32.43384259403111,0.13458324836431595,3.3748626572964665e-5,0.2766966936431587,-1096.1163490212537,7.086509012868181,4.02502525649303,134.18727316612382,75.96556483378495,0.0,0.0,0.0,0.0,51.080433171718575,0.0,0.0,46.758700484844304,2.1608663434371347,0.0,0.0,0.0,0.0,0.0,0.0,49.331098324917825,0.0,0.0,50.20418599246139,0.46471568262077934,0.0,0.0
40,1.0,2.05,920.0000000000001,cpx,3.4554237321149532,3.988463751739587,-,-,-,-,-,-,-,-,3442.3717215020697,68.55204010275452,0.26023530747388995,3.758818054772475e-5,0.4736445675419078,-2641.773028934954,6.926140338980251,3.7501210831168237,100.58682165551683,48.41147848232167,50.59396425147698,0.3859353481424237,15.953267053359662,6.814142352226435,19.80418623953376,0.35587446893242836,3.0609187196932828,0.41861898512437257,2.6130925815106654,0.0,0.0,50.9183640825504,0.6591590104966707,14.986611484280033,4.600044751390728,23.835791772722924,0.5615566096966301,3.177965497402873,0.5601479942637778,0.7003587971959837,0.0,0.0
