point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,3.869565217391304,1370.0,liq,96.96735621492317,97.06030459839161,-,-,-,-,-,-,-,-,2767.7580431210586,65.55258911843904,0.27689646070773183,8.612354244996777e-5,0.4959576037270961,-2207.6494064510166,2.9573428779253166,2.1588777835727617e-9,24.206471127522214,1.289983738991217e-17,48.70909430896063,7.98942624945503,11.280283797900978,19.713828149027655,7.935902823732246,0.07787647772232759,2.062311869196778,0.7732564324109024,0.4395534781818762,0.0,1.0184664134115686,49.09635076530588,13.666416542507132,10.612978042367892,13.328621865678073,9.566043431203793,0.1230740346533682,2.1444461640504815,1.0362650052882927,0.1179888418651154,0.0,0.30781530707997895
4,1.0,3.869565217391304,1370.0,ol,3.032643785076816,2.9396954016083994,-,-,-,-,-,-,-,-,3173.4910998213,46.10417777239306,0.19002393470948778,4.386395076631352e-5,0.37398067041149125,-1874.1577640817418,7.477412998568904,4.339989012269146,97.73622361544626,59.774306293211694,33.33333333333333,0.0,0.17848296918256176,60.6279576143807,5.860226083103395,0.0,0.0,0.0,0.0,0.0,0.0,41.063159138202344,0.0,0.20523360605067967,50.09814822466533,8.63345903108165,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,3.8260869565217392,1360.0,system,100.0,100.0,-6.5514841804653505,0.004900508183127904,0.006966779433411237,0.4898639534887856,0.19792586196198128,0.09158694805851529,0.15191616745921482,0.05939714333850384,2782.771725872608,21.277202251908992,0.2716893219236686,8.418616130554349e-5,0.1607996795698868,-722.975157059034,3.147589289019938,0.6515229912647551,25.994822551869717,1.181237086966258,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
5,1.0,3.8260869565217392,1360.0,liq,96.0545370132337,96.17173746275012,-,-,-,-,-,-,-,-,2766.5548101912277,65.39343142099138,0.2756083056287759,8.615237095093655e-5,0.49276405301619286,-2203.825076753121,2.955591815253022,2.1566849723360206e-9,24.16730311540266,1.2868048916476597e-17,48.8824516530078,8.079508030029354,11.405367707517403,19.26044450660381,7.951478014107741,0.07875430599265336,2.0855589197839395,0.7819738881813195,0.4445096830710359,0.0,1.0299532917049607,49.17235082257632,13.792811843697194,10.709158946088714,12.99599154303549,9.565610720785568,0.12421192132747912,2.164273309892738,1.0458475310799753,0.1190801235749973,0.0,0.3106632379415363
5,1.0,3.8260869565217392,1360.0,ol,3.9454629867663016,3.8282625372498824,-,-,-,-,-,-,-,-,3177.4002943707083,46.09218306125284,0.1909789568191496,4.3738698648862836e-5,0.373004819977425,-1874.7349731325985,7.480536019175969,4.340129605324814,97.99987672090876,59.851815531437275,33.333333333333336,0.0,0.18116365843005497,60.476466398503305,6.00903660973332,0.0,0.0,0.0,0.0,0.0,0.0,41.02331147552727,0.0,0.2081139213580564,49.924474132292225,8.844100470822443,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,3.782608695652174,1350.0,system,100.0,100.0,-6.641631771508257,0.009791560451535708,0.007225130367534241,0.4936075258799794,0.20581159958167788,0.09535285416011291,0.14906897714737105,0.06012524934714144,2785.439537420203,21.25586409032891,0.2698145797122683,8.377628332818405e-5,0.16010616525112434,-724.1008081788702,3.1879220530859467,0.7211779990434399,26.376394940040697,1.4487007144615578,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
6,1.0,3.782608695652174,1350.0,liq,95.17093762748026,95.30975096628684,-,-,-,-,-,-,-,-,2765.325211436808,65.24117761872019,0.2746004096906412,8.619127317608871e-5,0.48962458610227844,-2200.2730065479627,2.9539436428478987,2.1546146970356474e-9,24.129627844202368,1.2837647572292621e-17,49.053955475824495,8.168609747951585,11.529047816295103,18.815326850323995,7.963547609261785,0.07962287667289217,2.1085596401893674,0.7905988781392493,0.4494127518470932,0.0,1.0413183534944266,49.2481227718286,13.917579135044658,10.804064534394715,12.670756281794157,9.56134694827757,0.12533561347667727,2.183851913530262,1.0553098073618645,0.12015755927515591,0.0,0.31347543501632535
6,1.0,3.782608695652174,1350.0,ol,4.82906237251975,4.690249033713163,-,-,-,-,-,-,-,-,3181.3579963142774,46.08033132344807,0.1902160405598479,4.364588875882503e-5,0.37202558436234806,-1875.280701766108,7.481867363086444,4.340193572329304,98.18296097492475,59.92813213716188,33.333333333333336,0.0,0.18381797743748163,60.322245310313306,6.16060337891588,0.0,0.0,0.0,0.0,0.0,0.0,40.982815242018674,0.0,0.21095465206836705,49.74800433346178,9.058225772451177,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,3.739130434782609,1340.0,system,100.0,100.0,-6.7327789695993205,0.014830553215431124,0.007491931304762914,0.4973564397909336,0.21401967737626854,0.09922143165904887,0.1462458833454716,0.0608478887115218,2788.0718232592367,21.235157985394668,0.267469246908132,8.338718094962362e-5,0.15941716059965771,-725.2125453573636,3.226478016022855,0.7828781857498126,26.745869050748063,1.7088043517296585,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
7,1.0,3.739130434782609,1340.0,liq,94.31513860244087,94.4730030880669,-,-,-,-,-,-,-,-,2764.0757878523655,65.09600222551485,0.27303684361307606,8.62364153496926e-5,0.48654021619344784,-2196.9925717077576,2.952164832002714,2.152667013445066e-9,24.08968667998823,1.2808658847454405e-17,49.22352157476955,8.256651232985586,11.651262068570743,18.378183120920262,7.972645928250226,0.08048200847110235,2.1313066907344993,0.7991285111522464,0.4542599165822338,0.0,1.0525589475635477,49.32351753648459,14.040584995091454,10.897638865029045,12.352619292715127,9.553899876410703,0.12644484974635598,2.203174803836625,1.0646481844374183,0.12122043425586207,0.0,0.31625116199283404
7,1.0,3.739130434782609,1340.0,ol,5.684861397559137,5.526996911933087,-,-,-,-,-,-,-,-,3185.3746745986064,46.068644753386565,0.18965571816499763,4.3600688397018604e-5,0.37104357519966447,-1875.7890963241357,7.482796428073221,4.340165753551044,98.35223588131183,60.003026236966335,33.33333333333333,0.0,0.1864458497789401,60.16471017216275,6.315510644724966,0.0,0.0,0.0,0.0,0.0,0.0,40.94152023160369,0.0,0.21375487142903876,49.568088395127965,9.2766365018393,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,3.6956521739130435,1330.0,system,100.0,100.0,-6.824716710691072,0.02024883370113844,0.007767659519839125,0.5011129986443166,0.22256676748218807,0.10319470223393704,0.14344814011810872,0.06155813457529731,2790.656984749926,21.214912692952378,0.26586619576104786,8.299591965360751e-5,0.15873049604961934,-726.3139606139807,3.2638893074961586,0.838491916405248,27.112763244300336,1.9620235613267054,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
8,1.0,3.6956521739130435,1330.0,liq,93.48533913733026,93.65978405264079,-,-,-,-,-,-,-,-,2762.7897275815453,64.95757734174718,0.272142030159511,8.627292410442563e-5,0.48350512640740306,-2193.9827404010603,2.9506304507311913,2.150843593496366e-9,24.053455338942154,1.278101936910283e-17,49.39148135235151,8.343853919514668,11.77227281369776,17.949118099440376,7.977771057547105,0.08133298038968775,2.153837446327539,0.807577449829664,0.4590612564111762,0.0,1.0636936244905348,49.39893038147773,14.162244520617751,10.990156899330803,12.041587086058641,9.542098846307951,0.12754198135983585,2.222286586073634,1.0738850820491586,0.12227176836908578,0.0,0.31899684835541553
8,1.0,3.6956521739130435,1330.0,ol,6.514660862669746,6.340215947359205,-,-,-,-,-,-,-,-,3189.4350317352864,46.05709117825341,0.19013296917216757,4.348531178583007e-5,0.3700576968025706,-1876.2685476469444,7.485257714427988,4.340068651349779,98.59868952938174,60.076823063078265,33.33333333333333,0.0,0.18904798254031008,60.00471350841262,6.47290517571375,0.0,0.0,0.0,0.0,0.0,0.0,40.899656269926446,0.0,0.21651652132888033,49.38572133650151,9.498105872243148,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,3.6521739130434785,1320.0,system,100.0,100.0,-6.917303741425776,0.02621050418500677,0.008052741987344634,0.5048791198170361,0.2314698899845975,0.10727402894808412,0.14067664738441638,0.06225080444614103,2793.187229416844,21.19501288632288,0.26391806662044237,8.262740103518303e-5,0.1580446256373318,-727.4075699886107,3.299731870278043,0.8892534827625889,27.467834718916315,2.208773571933711,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
9,1.0,3.6521739130434785,1320.0,liq,92.67997193175759,92.86860990629955,-,-,-,-,-,-,-,-,2761.4547570289565,64.82574141748768,0.2709111254977054,8.631819123269588e-5,0.48051537035292613,-2191.2449429181324,2.9490236742102796,2.1491464793011955e-9,24.01565578626748,1.2754691703265544e-17,49.55808927031795,8.43040567671064,11.892249250131144,17.528166283834572,7.978217155697805,0.08217678565500139,2.176181887235109,0.8159565155608592,0.4638242615392346,0.0,1.0747329133176817,49.474642621895256,14.282903060333574,11.08179714723958,11.737611176597799,9.525127849114442,0.12862880672564808,2.241222384059919,1.083036913368951,0.1233137862432178,0.0,0.32171625442162405
9,1.0,3.6521739130434785,1320.0,ol,7.3200280682424,7.131390093700446,-,-,-,-,-,-,-,-,3193.527346773994,46.045645491380654,0.18960632378835754,4.3437290503522264e-5,0.36906709404074367,-1876.7255053721,7.486275348982853,4.33991955358133,98.77936574489209,60.14977375352994,33.33333333333333,0.0,0.19162320400980576,59.84291070850307,6.632132754153799,0.0,0.0,0.0,0.0,0.0,0.0,40.85739930406237,0.0,0.21923917147545377,49.201665600642535,9.721695923819643,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,3.608695652173913,1310.0,system,100.0,100.0,-7.0105945431643,0.03268451590066144,0.008347377978135553,0.5086559525663464,0.2407456054371644,0.11146005939691778,0.13793100303819825,0.06292652672482917,2795.666619245285,21.175487802864417,0.2623113073352107,8.22553132455693e-5,0.15735960292508533,-728.4932996449998,3.334515339477501,0.9360149046486923,27.819195847633374,2.449350346374123,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
10,1.0,3.608695652173913,1310.0,liq,91.89785407125594,92.09836110117303,-,-,-,-,-,-,-,-,2760.0717310697028,64.70075104312131,0.26996337140075904,8.635558857334835e-5,0.4775718028204335,-2188.786113928593,2.9475913178534574,2.1475776374183445e-9,23.98031625341873,1.2729698426249003e-17,49.7233864586798,8.516420856509047,12.011059092490353,17.115137384810616,7.9741543469345295,0.0830136617637173,2.1983511068276824,0.824266334199606,0.46854878594378224,0.0,1.0856619718408587,49.55060582506181,14.4027455224987,11.172430308339901,11.44046775659617,9.503197514417922,0.12970562766810187,2.2599923756755396,1.0921039152010303,0.12434637964400805,0.0,0.3244047748968124
10,1.0,3.608695652173913,1310.0,ol,8.102145928744074,7.901638898826982,-,-,-,-,-,-,-,-,3197.6548358770547,46.0343128556054,0.18961059087101972,4.332452069313858e-5,0.3680718913892556,-1877.1581651557954,7.48807588643184,4.3397140821303966,99.00085204582537,60.22181185345611,33.33333333333333,0.0,0.1941651336277879,59.67913085713341,6.7933706759054715,0.0,0.0,0.0,0.0,0.0,0.0,40.81470634265693,0.0,0.22191530614959926,49.01573762764888,9.947640723544582,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,3.5652173913043477,1300.0,system,100.0,100.0,-7.105056800473741,0.03922721917022704,0.008651968653926723,0.5124403233051461,0.2504077672908966,0.11573862871988905,0.13520826456735727,0.06359879944030153,2798.1262328358775,21.156620342640093,0.26069307619271476,8.191357777004422e-5,0.15667850613024265,-729.5663238584655,3.3679915205578386,0.9793706941513627,28.161678812307564,2.6838702228269438,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
11,1.0,3.5652173913043477,1300.0,liq,91.13823582469188,91.34831642629281,-,-,-,-,-,-,-,-,2758.6698459541126,64.58310855808345,0.2689822658076758,8.641020693165392e-5,0.4746808280441701,-2186.5993633829967,2.9461251994020388,2.146135411902173e-9,23.944298909449312,1.2706149736364812e-17,49.88684870953817,8.601354722357437,12.128528665104591,16.709327847578393,7.967621970952045,0.08384191839066736,2.2202835180825966,0.8324883081277968,0.4732202511492971,0.0,1.096484088719012,49.62617608134441,14.52083205406192,11.26188118473558,11.149588615181656,9.478733438560775,0.1307696396087767,2.2785303834356156,1.1010600775131008,0.12536552437219906,0.0,0.3270630011859582
11,1.0,3.5652173913043477,1300.0,ol,8.861764175308114,8.651683573707206,-,-,-,-,-,-,-,-,3201.8559719511636,46.02317719092501,0.18939541740361437,4.326343464880691e-5,0.3670745461643645,-1877.5450997572682,7.489380217469522,4.339395948039633,99.20525880160359,60.29209163514313,33.333333333333336,0.0,0.19668254738749572,59.511214738405826,6.958769380873347,0.0,0.0,0.0,0.0,0.0,0.0,40.771016087793924,0.0,0.22455187988989767,48.82550310329521,10.178928929020953,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,3.5217391304347827,1290.0,system,100.0,100.0,-7.199948770970792,0.046605012896146374,0.008967363110073316,0.5162377353400018,0.26048003887930554,0.120117773874634,0.1325134707216875,0.06424374907093895,2800.5195364829087,21.137897280749343,0.2590618412458679,8.15628820659842e-5,0.155995276010371,-730.6362266204011,3.4004086521121324,1.0198772180162978,28.49784301313518,2.912959107153878,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
12,1.0,3.5217391304347827,1290.0,ol,9.600899664264517,9.38341789955032,-,-,-,-,-,-,-,-,3206.0677742524754,46.012104420952255,0.18883796545477657,4.316297524949108e-5,0.3660708255581455,-1877.9212639113512,7.490256239343366,4.339057227168285,99.39039345837696,60.361976905931364,33.33333333333333,0.0,0.19917361650612764,59.34267908344011,7.124813966720422,0.0,0.0,0.0,0.0,0.0,0.0,40.72725393517707,0.0,0.22715184743406702,48.63497023155806,10.410623985830807,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,3.5217391304347827,1290.0,liq,90.39910033573548,90.61658210044969,-,-,-,-,-,-,-,-,2757.1960745040724,64.47186543532125,0.26799708215298546,8.645152964789808e-5,0.47182736401536834,-2184.6879454302343,2.9447829830502745,2.1448260222248453e-9,23.909706283649275,1.2683870278452588e-17,50.049443185053356,8.685917357926384,12.245399005720396,16.311494694368072,7.955215066703106,0.08466498788683138,2.242084865494096,0.840662537276414,0.47786882826675237,0.0,1.1072494713046013,49.7025751251145,14.638454797403291,11.350909523621775,10.865470113275048,9.447750459202865,0.13182703056525513,2.29695948663388,1.1099654653348232,0.12638001453823966,0.0,0.3297079843103166
13,1.0,3.4782608695652173,1280.0,system,100.0,100.0,-7.296002354898674,0.05411129506564491,0.009293476878119987,0.5200445280365857,0.2709765116733928,0.1245831752146368,0.12984171643411294,0.06488325123572475,2802.8942580717107,21.119795700308902,0.25724548265427444,8.123480738936145e-5,0.15531510396909354,-731.6948800785649,3.4316739223422417,1.0578505427635958,28.8258676841628,3.136572571353997,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
13,1.0,3.4782608695652173,1280.0,liq,89.68016633360351,89.90286128543887,-,-,-,-,-,-,-,-,2755.6972449994137,64.36815459343389,0.2666577056604199,8.650509783104048e-5,0.4690246439862008,-2183.0558689739105,2.943235030948032,2.1436475125720197e-9,23.871592369741784,1.266304793063443e-17,50.21039212420716,8.769554780174264,12.360985357838281,15.920618708294377,7.940158512709505,0.08548034030938881,2.2636765243324737,0.8487574174788675,0.48246899150162104,0.0,1.1179072431540664,49.778707571707436,14.754600390205999,11.438818695431168,10.587296286460154,9.414039680733088,0.13287314815608897,2.315186697587012,1.1187723346522076,0.12738241213348434,0.0,0.332322782933353
13,1.0,3.4782608695652173,1280.0,ol,10.319833666396502,10.097138714561126,-,-,-,-,-,-,-,-,3210.35283415318,46.00122725857696,0.1890816040221722,4.308872167398594e-5,0.36506475595709287,-1878.2517901987753,7.491827435601659,4.338606821545812,99.61553450771387,60.4301059547155,33.333333333333336,0.0,0.20163757229398185,59.17003165393622,7.29499744043647,0.0,0.0,0.0,0.0,0.0,0.0,40.68250996480142,0.0,0.22970927710122213,48.44019892603296,10.6475818320644,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,3.4347826086956523,1270.0,system,100.0,100.0,-7.392900279134408,0.062089299606676494,0.009631008810659349,0.5238631257549589,0.2819195052710254,0.12913349620163647,0.12719528663979643,0.0655064908907592,2805.230839486054,21.10208785067657,0.25626211433341867,8.091200825969385e-5,0.1546351996618184,-732.7466843248387,3.4622422074273063,1.0936278649912512,29.153151743208646,3.35511753845667,48.16139632279264,7.70501541003082,10.88512177024354,21.177042354084712,7.855715711431423,0.0751001502003004,1.9888039776079551,0.7457014914029829,0.4239008478016957,0.0,0.9822019644039288,48.862207959709664,13.266227249225967,10.30826063500519,14.411674523418085,9.531398446026138,0.11946365623967407,2.081553826947815,1.005882290112694,0.1145324001232561,0.0,0.2987990131915154
14,1.0,3.4347826086956523,1270.0,ol,11.019971422687327,10.794171666133892,-,-,-,-,-,-,-,-,3214.68357599953,45.990487410600586,0.1892891715017076,4.297633555953817e-5,0.36405443600626625,-1878.551960085972,7.493353594096886,4.338085070466711,99.84283830575072,60.49707260512476,33.333333333333336,0.0,0.204075098560141,58.99480986772353,7.46778170038299,0.0,0.0,0.0,0.0,0.0,0.0,40.63719101137509,0.0,0.23222717062683376,48.24295071479351,10.887631103204571,0.0,0.0,0.0,0.0,0.0,0.0
