point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[J/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%],heatCapacity[kJ/K]
45,1.0,1.6,830.0000000000001,fsp,1.9825218942056955,2.3058598640200283,-,-,-,-,-,-,-,-,2571.2351430603444,103.05905461318272,,3.41268316619212e-5,0.5748032914338488,-3732.3410657992267,5.846173948266466,3.223775331861891,-,-,52.24950361801623,26.722145898239813,71.01989258294402,14.49005370852799,3.980107417055974,0.0,0.0,0.1810880881763947,10.328858203295619,0.0,0.0,0.0,0.0,64.40832081991489,22.301386468061956,3.369262435130053,0.0,0.0,0.25749738817193374,9.66353288872117,0.0,0.0,0.0,0.0,0.3338205445023724
45,1.0,1.6,830.0000000000001,liq,96.93612091710816,96.51013455240404,-,-,-,-,-,-,-,-,2207.0829045878977,62.24279051499952,,0.00026563500432875747,0.3516015503576406,-1857.7793887309863,2.3778939758876882,2.473188555052184e-9,-,-,12.479684905586314,1.3499979314163976e-17,65.27117642975271,7.034021880804196,1.531980781294483,0.4248259920410988,2.48721159509614,1.0314964152409603,5.527493941142074,0.16219794879507157,0.08518224693376604,0.0,16.44441276889948,69.15300223358312,12.64716593988508,1.5150291785505237,0.30190882051752255,3.1513684390895893,1.7134770853661132,6.041426861557018,0.22847731635309243,0.024034149010736295,0.0,5.224109976087189,0.20280886806895213
45,1.0,1.6,830.0000000000001,ilm,0.025396230272247706,0.03357142251600731,-,-,-,-,-,-,-,-,4689.655238239653,32.38307905412749,,3.287034175067196e-5,0.2658030739428929,-1120.6790898682543,7.1461889007367505,4.061998038108363,-,-,136.32004769432768,77.37850509911817,0.0,0.0,0.0,0.0,50.42137574604425,0.0,0.0,48.73587276186724,0.8427514920885062,0.0,0.0,0.0,0.0,0.0,0.0,48.1158248832935,0.0,0.0,51.70508732360183,0.1790877931046806,0.0,0.0,0.13359297709456575
46,1.0,1.5454545454545454,820.0000000000001,system,100.0,100.0,-14.813381388484906,-0.6756275637340147,0.9038376213037134,0.8268005027964355,0.40307689488432297,0.023177914666859784,0.00785689559818642,0.15880893426999607,2220.7290784492775,25.621813381242706,[1471.2548107478672],0.00026372520527824484,0.14412324266105905,-768.0558115431974,2.486940831870824,0.445080025229945,32.584181498594965,17.791307990676287,13.148373687901792,0.43991805575763243,65.27117642975273,7.034021880804198,1.5319807812944835,0.4248259920410989,2.487211595096141,1.0314964152409605,5.527493941142076,0.16219794879507163,0.08518224693376607,0.0,16.444412768899483,69.15300223358312,12.64716593988508,1.515029178550524,0.30190882051752255,3.1513684390895897,1.7134770853661132,6.041426861557019,0.22847731635309254,0.024034149010736302,0.0,5.224109976087189,
46,1.0,1.5454545454545454,820.0000000000001,ol,0.30374521082430467,0.3503358719946854,-,-,-,-,-,-,-,-,4157.502298976167,47.197437901537825,,3.643457862139e-5,0.3569631480399321,-1425.6676078391595,6.36628899182266,3.312311220842082,-,-,107.68386074370713,45.61364410360084,33.33333333333333,0.0,0.14322326445050615,7.9120808158056875,58.61136258641048,0.0,0.0,0.0,0.0,0.0,0.0,30.61815393873063,0.0,0.12279817322020266,4.874904291750422,64.38414359629876,0.0,0.0,0.0,0.0,0.0,0.0,0.19032706047269773
46,1.0,1.5454545454545454,820.0000000000001,fsp,1.9852858096339965,2.317186599531482,-,-,-,-,-,-,-,-,2568.945673138854,103.06175625631779,,3.5388772097489846e-5,0.5719886888540797,-3731.2510702584777,5.822388284862404,3.2157298892955914,-,-,51.66744128680217,26.565258404359845,71.41322012250791,14.29338993874605,3.5867798774920954,0.0,0.0,0.1985943444404338,10.508015716813517,0.0,0.0,0.0,0.0,64.82105165901339,22.017733003721027,3.0389269589869214,0.0,0.0,0.28263459005074276,9.83965378822791,0.0,0.0,0.0,0.0,0.336821232626267
46,1.0,1.5454545454545454,820.0000000000001,liq,97.04279962950383,96.61266460901771,-,-,-,-,-,-,-,-,2195.4890852746157,61.84732572427081,,0.0002706597192953387,0.34730543462017605,-1842.933539394276,2.364721306723492,2.486687190464432e-9,-,-,12.276970473647667,1.3576055251319494e-17,65.35774388048033,6.9519356872313365,1.3939833037076457,0.37159177906128255,2.229373451629228,1.0583875917293564,5.462685717784376,0.15249947634803307,0.07583223012298233,0.0,16.945966881905445,69.55073682203168,12.554815408119769,1.3846510398791347,0.26524420394122056,2.8371634518983866,1.765917464257612,5.996979250920929,0.21576508452251716,0.021490601443927036,0.0,5.407236672984813,0.20109978652800833
46,1.0,1.5454545454545454,820.0000000000001,cpx,0.6451760190109745,0.689267336058088,-,-,-,-,-,-,-,-,3494.05212746758,68.24707168306713,,3.854218695709082e-5,0.45333351594373944,-2653.195207129095,6.810397326878194,3.6539254889053567,-,-,99.8598343270202,46.64968910854044,50.81320473115193,0.590428569532896,16.728568896338608,5.112751520346542,21.72408116072449,0.06510406420788482,2.745359517459269,0.44695190755042835,1.7735496326879405,0.0,0.0,50.389787958096555,0.9936494838307306,15.484700681410565,3.4009148093253643,25.76346129977159,0.10122668722337119,2.808580122759167,0.5892978708093979,0.46838108677325585,0.0,0.0,0.25775372548287157
46,1.0,1.5454545454545454,820.0000000000001,ilm,0.022993331026903423,0.03054558339804793,-,-,-,-,-,-,-,-,4690.449377380993,32.37541263403693,,3.27690621763394e-5,0.26456146936419006,-1122.708352557298,7.153909929008405,4.065971369250687,-,-,136.65903986084186,77.54308685562087,0.0,0.0,0.0,0.0,50.389767218839076,0.0,0.0,48.83069834348277,0.7795344376781526,0.0,0.0,0.0,0.0,0.0,0.0,48.058265711196604,0.0,0.0,51.776174730814574,0.16555955798883842,0.0,0.0,0.13305509050998973
47,1.0,1.4909090909090912,810.0000000000001,system,100.0,100.0,-15.094845479592037,-0.7440789306292005,0.9536404413752533,0.8334763067073812,0.4010822230244397,0.021023898715512596,0.007240720453858043,0.15579158921758593,2208.511358138497,25.645994313659877,[1475.25538738429],0.0002688118128583594,0.14339585735568647,-767.4328583860085,2.469461044383953,0.43565076890963556,32.87915997429637,17.981889211198705,12.909151705613928,0.4191568876084556,65.35774388048031,6.951935687231335,1.3939833037076454,0.3715917790612825,2.229373451629228,1.0583875917293561,5.4626857177843755,0.15249947634803301,0.07583223012298232,0.0,16.94596688190544,69.5507368220317,12.55481540811977,1.3846510398791347,0.26524420394122056,2.8371634518983875,1.7659174642576123,5.996979250920929,0.21576508452251716,0.021490601443927036,0.0,5.407236672984813,
47,1.0,1.4909090909090912,810.0000000000001,ol,0.2697546463631473,0.31319045964444764,-,-,-,-,-,-,-,-,4166.494780051798,47.19891239686423,,3.6333795752438016e-5,0.35573114185618754,-1422.676376880086,6.360824595655556,3.3061246004756004,-,-,107.85447984434867,45.541704008044775,33.33333333333334,0.0,0.1369140050509467,7.460331599105611,59.06942106251011,0.0,0.0,0.0,0.0,0.0,0.0,30.551116804318607,0.0,0.1171316607755567,4.5865021248105595,64.74524941009527,0.0,0.0,0.0,0.0,0.0,0.0,0.18946262947653414
47,1.0,1.4909090909090912,810.0000000000001,liq,97.1424805589932,96.7084036242032,-,-,-,-,-,-,-,-,2184.5126936452666,61.44244184586674,,0.00027562965485922083,0.34302534062382506,-1827.8863243024834,2.351887603657334,2.500125856161534e-9,-,-,12.083359556683703,1.3654579041797326e-17,65.41748561539713,6.8642089535709205,1.2691851900910636,0.323906889975793,1.996550323501845,1.0846236283465602,5.388391787308235,0.1434015635505875,0.0671724782117671,0.0,17.445073570046095,69.92407950148952,12.45154689477621,1.2662981927374526,0.23223529200759996,2.5521724717538397,1.8177449650504607,5.941741092511291,0.20379565907995123,0.01912116460448943,0.0,5.591264765989196,0.19922255693461918
47,1.0,1.4909090909090912,810.0000000000001,fsp,1.9862550998921895,2.3267238451971046,-,-,-,-,-,-,-,-,2566.932994986715,103.06169070645551,,3.676137381257664e-5,0.5690948160310246,-3730.6082393530896,5.8001746553528335,3.2086573522124673,-,-,51.11974336778136,26.427812455121135,71.77362821614057,14.11318589192971,3.2263717838594226,0.0,0.0,0.21637725058960464,10.67043685748068,0.0,0.0,0.0,0.0,65.19931320404955,21.757204057546932,2.735713490976719,0.0,0.0,0.308184432494009,9.99958481493281,0.0,0.0,0.0,0.0,0.34111953918592486
47,1.0,1.4909090909090912,810.0000000000001,cpx,0.5804723068806189,0.6235943072216762,-,-,-,-,-,-,-,-,3497.762298205963,68.23257410543322,,3.8461878851453434e-5,0.45124570876201,-2653.037283450638,6.8103748413247365,3.649402293528601,-,-,100.11886142999796,46.58367783075941,50.82859788495967,0.5890699547713146,16.710348363749237,4.832582517242854,21.883976631650544,0.06717826227137831,2.8049260766604913,0.47991363397855713,1.8034066747159434,0.0,0.0,50.34721229464865,0.9902254275214943,15.450085382340323,3.210862438032764,25.92330621275329,0.10433188245911561,2.8662255757025434,0.6320312025206319,0.4757195840211839,0.0,0.0,0.2564335776646362
47,1.0,1.4909090909090912,810.0000000000001,ilm,0.02103738787083868,0.028087763733558986,-,-,-,-,-,-,-,-,4691.197026312621,32.367905409933414,,3.2711533101220034e-5,0.2633107067824002,-1124.7735714818664,7.16126228941394,4.069953126084819,-,-,136.97194283388947,77.70741968803318,0.0,0.0,0.0,0.0,50.35573698259434,0.0,0.0,48.93278905221699,0.7114739651886713,0.0,0.0,0.0,0.0,0.0,0.0,47.996369875232226,0.0,0.0,51.85261805575614,0.15101206901161987,0.0,0.0,0.13313109203910226
48,1.0,1.4363636363636365,800.0000000000001,system,100.0,100.0,-15.470942624374018,-0.9031579082963072,0.956598362852273,0.8552705112943326,0.40368380345371646,0.015147179722610881,0.006660323447935409,0.15122869408020023,2219.1617003851843,26.45368816176315,[1480.3056972146833],0.00028841158486876776,0.14255674338000765,-766.7058308157194,2.317361975509026,0.703767844704772,18.57351253593926,10.234112209079171,10.451765508577383,1.0991267771855087,65.41748561539713,6.864208953570919,1.2691851900910636,0.323906889975793,1.9965503235018445,1.0846236283465602,5.388391787308235,0.1434015635505875,0.06717247821176708,0.0,17.445073570046095,69.92407950148952,12.451546894776207,1.2662981927374528,0.23223529200759999,2.552172471753839,1.8177449650504607,5.9417410925112915,0.20379565907995123,0.01912116460448943,0.0,5.591264765989196,
48,1.0,1.4363636363636365,800.0000000000001,fsp,7.14364117516373,8.387949501890686,-,-,-,-,-,-,-,-,2559.9523131025535,103.12611785062353,,3.854776567546361e-5,0.5665185605877477,-3721.6326941193634,5.736598064729327,3.1815535872591276,-,-,49.69425437176638,25.9125623649374,72.80564447017062,13.597177764914695,2.1943555298293878,0.0,0.0,0.29828843584059517,11.104533799244711,0.0,0.0,0.0,0.0,66.2757149484184,21.00574306385658,1.8645517655102324,0.0,0.0,0.42574226507334145,10.42824795714145,0.0,0.0,0.0,0.0,0.34487813706049897
48,1.0,1.4363636363636365,800.0000000000001,fl,2.7345659680109713,1.0607434951359649,-,-,-,-,-,-,-,-,413.33423394660053,55.92567232394644,,0.0016697665400167846,0.17489357126099644,-293.9841835395118,1.1876564037741446,4.964875036589663e-9,-,-,0.5830194001559604,1.0188682306735906e-17,6.6614497525004674,0.6330402653519894,0.03506382468341496,3.147431378633462e-6,0.07860397425482935,0.32549448660104374,0.30479183411665567,0.029156676977855973,0.03569884014503297,0.0,91.89669719793733,18.355758279629484,2.9602937702048786,0.09018637703717537,5.8174808994204604e-6,0.2590269351019899,1.4062683066727986,0.8664201598681389,0.1068193008816145,0.02619676947457487,0.0,75.92902428364846,0.07643180329056205
48,1.0,1.4363636363636365,800.0000000000001,ol,0.4046370823387753,0.4726736275716,-,-,-,-,-,-,-,-,4173.76173895062,47.194747878234224,,3.622657597762368e-5,0.3543626701544995,-1420.855478335354,6.35852922754789,3.302419740324023,-,-,108.0569902623915,45.51894594439025,33.33333333333333,0.0,0.12441055822212288,7.122565653787774,59.419690454656774,0.0,0.0,0.0,0.0,0.0,0.0,30.500615263129106,0.0,0.10625886544369653,4.371610275354581,65.02151559607262,0.0,0.0,0.0,0.0,0.0,0.0,0.18951904197208472
48,1.0,1.4363636363636365,800.0000000000001,cpx,0.8274010788530217,0.8944173526594219,-,-,-,-,-,-,-,-,3502.636247761302,68.16830205251722,,3.8196691813178994e-5,0.44920368756900997,-2649.049207300297,6.806317850314456,3.635965409119602,-,-,100.52205284441717,46.30570743695178,50.89561304765602,0.5749864389040432,16.280252866846247,4.539266344356742,22.11553329090216,0.07658875538160197,3.0080408078581073,0.6414791887821921,1.868239259312884,0.0,0.0,50.324765806999785,0.9648480364786275,15.025905034012435,3.010663384690437,26.151444193522362,0.11873736404877627,3.068363332743078,0.8433194486430909,0.49195339886140127,0.0,0.0,0.2564975354371791
48,1.0,1.4363636363636365,800.0000000000001,liq,88.84600776554386,89.12547220050226,-,-,-,-,-,-,-,-,2183.7050932161715,62.59530562907683,,0.00026959019022324,0.3448577146817609,-1868.9425275253473,2.364625881770202,2.5518081144945617e-9,-,-,12.210089986474372,1.4219686290814783e-17,66.94486514708532,6.607910296792594,1.0989115436562387,0.2840806846210019,1.748294452837287,1.1859573732660353,5.134729745353573,0.1302554867849194,0.05685545015435377,0.0,16.80813981944866,71.33109506145689,11.948837688575491,1.0929553913001273,0.20303852430572059,2.2277838347448884,1.9813065648418287,5.644180039935464,0.1845294888216887,0.016133321236814255,0.0,5.37014008478108,0.20224290609485449
48,1.0,1.4363636363636365,800.0000000000001,ilm,0.04374693008963259,0.058743822240072296,-,-,-,-,-,-,-,-,4691.2913924773475,32.36239726963079,,3.258724259594129e-5,0.26204639681359987,-1127.4235279902218,7.168137121684278,4.074077145208574,-,-,137.22676448441993,77.8665451715693,0.0,0.0,0.0,0.0,50.28517642577932,0.0,0.0,49.14447072266206,0.5703528515586308,0.0,0.0,0.0,0.0,0.0,0.0,47.868272420149175,0.0,0.0,52.010822484705784,0.12090509514502197,0.0,0.0,0.13319814697733076
49,1.0,1.3818181818181818,790.0000000000001,system,100.0,100.0,-15.87813586520467,-1.089212663679816,0.9571334363692869,0.8790149355299458,0.4065847570379264,0.011037715845733731,0.00611462558854149,0.14658238551560915,2217.6435442690577,26.61798254235189,[1477.4500291809122],0.0002847472041695588,0.14114788525544578,-772.2094480964919,2.310627779355311,0.7041646953581545,18.171363481972346,10.035885660540043,10.373848599270667,1.0996139347107385,66.94486514708532,6.6079102967925945,1.0989115436562387,0.2840806846210019,1.7482944528372872,1.1859573732660358,5.1347297453535745,0.1302554867849194,0.05685545015435378,0.0,16.808139819448662,71.33109506145689,11.948837688575493,1.092955391300127,0.20303852430572059,2.2277838347448884,1.9813065648418289,5.644180039935465,0.18452948882168868,0.016133321236814258,0.0,5.370140084781081,
49,1.0,1.3818181818181818,790.0000000000001,liq,88.44015531618712,88.80398737974835,-,-,-,-,-,-,-,-,2185.272194125492,63.998095534916565,,0.000261794060400064,0.3474185953282976,-1919.147803860803,2.3830426008578964,2.613519356492265e-9,-,-,12.40992486299721,1.492646550493307e-17,68.63639267895182,6.311892980108441,0.9790285952052799,0.2527113273116649,1.5510420804091396,1.2955409953720176,4.799767240259678,0.11796016117853354,0.047763245939842144,0.0,16.007900695263586,72.83244873828009,11.366584663028782,0.9697145663472215,0.17987478694723397,1.9682981788157763,2.1554730663703587,5.254268798900442,0.16642323168891496,0.013497531621296905,0.0,5.09341643799991,0.20606769310180972
49,1.0,1.3818181818181818,790.0000000000001,ol,0.3297626434721134,0.3846606191557587,-,-,-,-,-,-,-,-,4181.271577015837,47.191702078523754,,3.615964067222498e-5,0.3529981367463703,-1418.8596740051107,6.355298409715324,3.2983198952716246,-,-,108.23053822528361,45.48769444702344,33.33333333333333,0.0,0.11377943225218232,6.766876258500753,59.786010975913726,0.0,0.0,0.0,0.0,0.0,0.0,30.447799161744786,0.0,0.09701055837556093,4.146107115993556,65.30908316388609,0.0,0.0,0.0,0.0,0.0,0.0,0.18891813362083779
49,1.0,1.3818181818181818,790.0000000000001,fl,2.886797086208082,1.1159410229113436,-,-,-,-,-,-,-,-,406.70169461666654,56.83609870490905,,0.0017248148607544734,0.17467708242351507,-294.5948982396679,1.1867491298847255,5.010131439460586e-9,-,-,0.5727878879978529,1.0208788847720733e-17,6.738174155201358,0.6079820092101362,0.03016160190467003,3.166653316769469e-6,0.06459188995970036,0.3382973369076502,0.26784276780611077,0.026352673268506786,0.02936220654159223,0.0,91.89723219254697,18.572513315950008,2.8439311481242147,0.0775998588461078,5.854692481600779e-6,0.2129135432769286,1.4620021275509827,0.7616054074726609,0.09657423052633288,0.02155297349067142,0.0,75.95130154006962,0.07693052343703477
49,1.0,1.3818181818181818,790.0000000000001,cpx,0.7329286276221237,0.7914956112019688,-,-,-,-,-,-,-,-,3507.588774233998,68.11324373292842,,3.8026455531694734e-5,0.44712403815386653,-2646.036941344317,6.799726052197079,3.6188402325397626,-,-,100.93063856462359,45.93539882276375,50.97449046518218,0.5556268548870488,15.891848061325067,4.297686436894027,22.332646685956355,0.08812438722953787,3.16352885861589,0.8377927974447887,1.8582554524650952,0.0,0.0,50.29438464730149,0.9303572291003539,14.635888449656271,2.8443068913824368,26.3513973232243,0.1363275702971714,3.220031009687659,1.0990345873809686,0.48827229196935895,0.0,0.0,0.25630922086475083
49,1.0,1.3818181818181818,790.0000000000001,fsp,7.571968800471519,8.8524717801067,-,-,-,-,-,-,-,-,2555.6314822310737,103.17963556219854,,3.980227197747739e-5,0.5636919706728661,-3717.289957757898,5.696672218237564,3.1651823190899293,-,-,48.79782948691628,25.6032850623122,73.47552366787208,13.262238166063964,1.5244763321279244,0.0,0.0,0.39111569355558173,11.346646140380457,0.0,0.0,0.0,0.0,66.96384558905744,20.512302941224107,1.2968700581208534,0.0,0.0,0.5588868837487808,10.668094527848826,0.0,0.0,0.0,0.0,0.3478152069272223
49,1.0,1.3818181818181818,790.0000000000001,ilm,0.03838752603905185,0.051443586875878064,-,-,-,-,-,-,-,-,4691.503389120011,32.35655163576275,,3.246371961238574e-5,0.26077418001359703,-1129.9562600976924,7.174856101825531,4.078177612515785,-,-,137.47598343368776,78.02689174318391,0.0,0.0,0.0,0.0,50.22132355103817,0.0,0.0,49.336029346885525,0.4426471020763163,0.0,0.0,0.0,0.0,0.0,0.0,47.75263226012501,0.0,0.0,52.153641758269096,0.09372598160588197,0.0,0.0,0.13321562487706168
50,1.0,1.3272727272727276,780.0000000000001,system,100.0,100.0,-16.28984897639874,-1.2755477208016657,0.9577252090220603,0.9022188311854813,0.4096722060625688,0.008483825015129441,0.0056883357675431775,0.14186225412003084,2215.1937058418002,26.66840328389895,[1473.5287510561946],0.0002770667278354828,0.1395620828214715,-778.1782563918839,2.3009131145403314,0.6675634579052943,18.9857534999558,10.499865262914522,10.411439658507494,0.9871810725412975,68.63639267895181,6.31189298010844,0.9790285952052797,0.2527113273116649,1.5510420804091394,1.2955409953720176,4.799767240259677,0.11796016117853353,0.04776324593984214,0.0,16.007900695263586,72.83244873828009,11.366584663028782,0.9697145663472215,0.17987478694723397,1.9682981788157767,2.1554730663703587,5.254268798900443,0.16642323168891499,0.013497531621296905,0.0,5.0934164379999105,
50,1.0,1.3272727272727276,780.0000000000001,cpx,0.6170266095298592,0.664878568840954,-,-,-,-,-,-,-,-,3511.2425423925665,68.06709296327854,,3.79197193234251e-5,0.44487954752032927,-2645.6367786719416,6.793535030030697,3.60248854625036,-,-,101.29309699606355,45.56863789818315,51.05395435777942,0.5346668472970736,15.592841346386582,4.213097240808359,22.449127373972946,0.10049125911378222,3.244994553770387,1.0385991868177735,1.7722278340536826,0.0,0.0,50.276127433482074,0.8935432765497605,14.332956196309365,2.7829732873824042,26.43800894212574,0.155160688899604,3.2966136513796,1.3598422892011786,0.46477423467026935,0.0,0.0,0.2559478793496841
50,1.0,1.3272727272727276,780.0000000000001,ol,0.25363918702405425,0.2949330229493509,-,-,-,-,-,-,-,-,4186.05557764463,47.18265386360848,,3.607672167622942e-5,0.3514414077007784,-1418.6679373867323,6.356117475313894,3.2976960799966246,-,-,108.42091900392518,45.522514834939564,33.333333333333336,0.0,0.10448727119127552,6.57301183113069,59.989167564344704,0.0,0.0,0.0,0.0,0.0,0.0,30.418834434148994,0.0,0.08900313247642802,4.023494017600934,65.46866841577364,0.0,0.0,0.0,0.0,0.0,0.0,0.18824963043505608
50,1.0,1.3272727272727276,780.0000000000001,fsp,7.003204172381068,8.149962184849361,-,-,-,-,-,-,-,-,2553.323693024118,103.22192933830317,,4.048733681091582e-5,0.5606725586301115,-3716.4782669165375,5.675656803884391,3.1570932418113493,-,-,48.317641760750575,25.449584269139606,73.8709238626308,13.0645380686846,1.1290761373692002,0.0,0.0,0.4863754823785598,11.449086448936841,0.0,0.0,0.0,0.0,67.3574439482767,20.21650275658001,0.9609778502362156,0.0,0.0,0.6953520209011995,10.769723424005875,0.0,0.0,0.0,0.0,0.34907379236481645
50,1.0,1.3272727272727276,780.0000000000001,liq,89.44582984043346,89.8297934817694,-,-,-,-,-,-,-,-,2187.93006102311,65.47280421151301,,0.00025339024150840885,0.3500912398894918,-1972.2613755005261,2.403744257792739,2.6775948678703876e-9,-,-,12.641830261173705,1.5686395808370197e-17,70.30194757240035,6.012953317018387,0.8976754616584948,0.23309695801765595,1.3916569645180061,1.3992365417571502,4.440567823877402,0.10702830909252217,0.040342310471759284,0.0,15.175494741188295,74.2810315645659,10.781974609618647,0.8853357563072342,0.16520466167707473,1.75848883686782,2.318049400596649,4.840282676063773,0.15035482387994586,0.011351712826479307,0.0,4.807925957596507,0.21033458567096114
50,1.0,1.3272727272727276,780.0000000000001,fl,2.649642183636924,1.0194792315204473,-,-,-,-,-,-,-,-,399.48361420341513,57.838876073233294,,0.0017832186044098783,0.17445909452679265,-295.0597373196663,1.186681737404372,5.060079980243321e-9,-,-,0.5625582368819682,1.0228542009236256e-17,6.802645572087254,0.5816967179302738,0.026112863998275598,1.8915637385667946e-6,0.05287884634615025,0.3475359240854184,0.23286250324706914,0.02379743590137803,0.02409453767207504,0.0,91.90837370716837,18.76106828182751,2.722552330548808,0.06722213593300176,3.4992568548461034e-6,0.17440484277656457,1.5027972861407684,0.6625229540230951,0.08726056443546729,0.017696540568295786,0.0,76.00447156448963,0.07755378046363468
50,1.0,1.3272727272727276,780.0000000000001,ilm,0.030658006994626768,0.04095351007050355,-,-,-,-,-,-,-,-,4691.962070172052,32.349976542215984,,3.235987201282695e-5,0.25949453115603155,-1132.2572744467075,7.181643032820646,4.082224182271673,-,-,137.7400112552288,78.18945657145002,0.0,0.0,0.0,0.0,50.171501648222716,0.0,0.0,49.485495055331846,0.3430032964454342,0.0,0.0,0.0,0.0,0.0,0.0,47.662586913471166,0.0,0.0,52.26485062372008,0.07256246280874046,0.0,0.0,0.13235618833573243
51,1.0,1.272727272727273,770.0000000000001,system,100.0,100.0,-16.689185833129425,-1.4451431202141511,0.9584137053888069,0.9240332090751652,0.4126154840048785,0.006882361949887862,0.005352904329188438,0.1371962911054276,2213.529086896516,26.683835876616286,[1467.2469007715642],0.0002680185554741515,0.13791415602889331,-784.0459424787756,2.294488477273589,0.6218827008560331,20.29375737201363,11.231884014194812,10.512108471139834,0.8560560192476198,70.30194757240034,6.012953317018386,0.8976754616584948,0.23309695801765595,1.3916569645180057,1.3992365417571497,4.440567823877402,0.10702830909252217,0.040342310471759284,0.0,15.175494741188295,74.28103156456588,10.781974609618644,0.8853357563072343,0.16520466167707476,1.7584888368678195,2.3180494005966485,4.840282676063773,0.1503548238799459,0.011351712826479307,0.0,4.807925957596507,
51,1.0,1.272727272727273,770.0000000000001,liq,90.75403665894879,91.13603619691943,-,-,-,-,-,-,-,-,2191.0747772312834,66.95196484547947,,0.0002448207613544179,0.3526769991108989,-2025.8140301522553,2.4251523223897387,2.7404001623456506e-9,-,-,12.886507848962172,1.6454518133608668e-17,71.88089550751332,5.7271076953822355,0.840989235334819,0.21896749725928805,1.2607514094496184,1.492427757591081,4.088364619067362,0.09715746814980933,0.034447130948823027,0.0,14.358891679303648,75.63119550415846,10.22639913155025,0.8259542727593753,0.15454048220626837,1.5864040034067106,2.462077861155235,4.437708338276301,0.13591638264180994,0.00965229531925563,0.0,4.530151728526319,0.21442171117939585
51,1.0,1.272727272727273,770.0000000000001,cpx,0.5119044935475668,0.5501943989377901,-,-,-,-,-,-,-,-,3514.2797558364678,68.03069501074545,,3.7855229976240595e-5,0.4425601951353699,-2646.5082255739667,6.78842945354289,3.588063866293699,-,-,101.62302993318244,45.24354854566484,51.12510371481031,0.5145238464625732,15.367017448385639,4.194890313428625,22.52694353236793,0.11324835502057747,3.279772306069585,1.2211707431769863,1.6573297402777811,0.0,0.0,50.25955626621764,0.8584002953267323,14.101071453205627,2.7661783606162533,26.4839992431584,0.1745570240204726,3.3262109600233485,1.5961326115884122,0.4338937858431216,0.0,0.0,0.25529389888959336
51,1.0,1.272727272727273,770.0000000000001,fsp,6.1796743737033255,7.160022801673017,-,-,-,-,-,-,-,-,2552.136905237559,103.25785299443197,,4.077435673270894e-5,0.5575364386632337,-3717.649580886564,5.665738579554118,3.153682056207376,-,-,48.08135661147991,25.382814845576753,74.11273940900158,12.943630295499215,0.8872605909984286,0.0,0.0,0.5824685821553302,11.473901122345456,0.0,0.0,0.0,0.0,67.58584114861922,20.031748529306455,0.7552524278409294,0.0,0.0,0.8328299612432614,10.79432793299012,0.0,0.0,0.0,0.0,0.3492285658284459
51,1.0,1.272727272727273,770.0000000000001,ol,0.19745868322649712,0.22876807114805106,-,-,-,-,-,-,-,-,4189.67567676773,47.17134681233767,,3.603685398111946e-5,0.34979596542149893,-1419.2403549279582,6.3585961359318635,3.2985089027317485,-,-,108.61677007704095,45.584345823091425,33.33333333333333,0.0,0.0968396892168394,6.4464244722719775,60.12340250517785,0.0,0.0,0.0,0.0,0.0,0.0,30.39983611435806,0.0,0.0824373390587879,3.9435424301616546,65.5741841164215,0.0,0.0,0.0,0.0,0.0,0.0,0.18800699166354395
51,1.0,1.272727272727273,770.0000000000001,fl,2.332541222209928,0.8925235626743167,-,-,-,-,-,-,-,-,391.4502589849975,58.947154930907274,,0.001845253330650028,0.1742263606005646,-295.2045863829576,1.1865167637670435,5.11615825431557e-9,-,-,0.5510922985223855,1.0246239998560974e-17,6.835677739357834,0.554316407361853,0.02285333513061639,1.5818158090279981e-6,0.0435494412457624,0.35203031032034077,0.20130835995867966,0.02148182717952506,0.019909152990129735,0.0,91.94887184463944,18.87569226987107,2.597639888963049,0.05890456831069821,2.9298969256321088e-6,0.1438138603114926,1.5241311720612578,0.5734621608776816,0.07886796932046262,0.014640777844694192,0.0,76.13284440254267,0.07798026598004396
51,1.0,1.272727272727273,770.0000000000001,ilm,0.024384568363902594,0.03245496864739706,-,-,-,-,-,-,-,-,4692.668413143861,32.34266835302638,,3.229247047689092e-5,0.258206949108628,-1134.3283791165056,7.189347437120535,4.086214276919877,-,-,138.07638908133404,78.3541748651107,0.0,0.0,0.0,0.0,50.13582256484052,0.0,0.0,49.59253230547843,0.27164512968104154,0.0,0.0,0.0,0.0,0.0,0.0,47.59820144075951,0.0,0.0,52.34436872918437,0.05742983005611144,0.0,0.0,0.13281786709923254
