T[C], P[kbar], SiO2, TiO2, Al2O3, Cr2O3, FeO, MgO, CaO, Na2O, K2O, O, H2O, G[J], V_partial[cm3], Rho[kg/m3], Entropy[J/K], Enthalpy[J], BulkMod[GPa], ShearMod[GPa], Vp[km/s], Vs[km/s], Mg#
1440.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -836.316430, 23.370150, 1917.391094, 0.139997, -596.481400, 24.868690, 13.120430, 4.552070, 2.533330, 0.898722
1420.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -833.431360, 23.349690, 1918.050519, 0.139044, -598.008500, 25.311370, 13.458050, 4.596500, 2.563880, 0.898722
1400.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -830.566980, 23.313970, 1919.738986, 0.138082, -599.535400, 25.730920, 13.771650, 4.636600, 2.591240, 0.898722
1380.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -827.722850, 23.266920, 1922.717748, 0.137134, -601.020300, 26.118300, 14.065740, 4.672070, 2.615770, 0.898722
1360.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -824.898650, 23.209370, 1926.834105, 0.136192, -602.477100, 26.510290, 14.343210, 4.705260, 2.637910, 0.898722
1340.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -822.094180, 23.143710, 1931.892300, 0.135261, -603.897100, 26.878490, 14.607760, 4.735040, 2.658060, 0.898722
1320.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -819.309250, 23.069010, 1937.723885, 0.134324, -605.310600, 27.228740, 14.860000, 4.762050, 2.676460, 0.898722
1300.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -816.543780, 22.987380, 1944.378045, 0.133391, -606.699600, 27.577940, 15.102610, 4.787250, 2.693310, 0.898722
1280.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -813.797640, 22.899880, 1952.037341, 0.132468, -608.054400, 27.926570, 15.337600, 4.810730, 2.708760, 0.898722
1260.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -811.070830, 22.806500, 1960.279098, 0.131542, -609.396500, 28.260220, 15.566400, 4.832140, 2.723130, 0.898722
1240.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -808.363380, 22.707710, 1969.157038, 0.130614, -610.724300, 28.595910, 15.789860, 4.852390, 2.736460, 0.898722
1220.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -805.675330, 22.603690, 1978.794557, 0.129680, -612.043500, 28.917080, 16.009280, 4.870820, 2.748940, 0.898722
1200.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -803.006750, 22.494920, 1988.877355, 0.128738, -613.356200, 29.245680, 16.225530, 4.888630, 2.760670, 0.898722
1180.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -800.357780, 22.381390, 1999.862053, 0.127795, -614.652600, 29.566320, 16.443150, 4.905130, 2.771910, 0.898722
1160.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -797.728750, 22.270680, 2010.737926, 0.126839, -615.948800, 29.898230, 16.741850, 4.926910, 2.789680, 0.898722
1140.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -795.122020, 22.163370, 2020.939002, 0.125821, -617.317800, 30.247300, 17.307020, 4.966090, 2.829220, 0.898722
1120.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -792.538130, 22.047860, 2032.190489, 0.124799, -618.674300, 30.625180, 17.888200, 5.005690, 2.868430, 0.898722
1100.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -789.977300, 21.925680, 2044.028274, 0.123760, -620.036400, 31.045290, 18.510580, 5.048010, 2.909390, 0.898722
1080.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -787.441910, 21.826840, 2052.160911, 0.122599, -621.547000, 31.814980, 19.631650, 5.136130, 2.988380, 0.898722
1060.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -784.935110, 21.787160, 2053.068508, 0.121453, -623.019600, 32.832910, 20.787340, 5.240900, 3.070790, 0.898722
1040.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -782.457530, 21.705170, 2059.753758, 0.120422, -624.325700, 33.534880, 21.346140, 5.291530, 3.104970, 0.898722
1020.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -780.002380, 21.541320, 2077.504930, 0.119452, -625.533500, 33.892090, 21.558320, 5.298320, 3.108370, 0.898722
1000.000000, 1.250000, 0.429950, 0.000920, 0.020510, 0.000320, 0.081570, 0.406070, 0.018780, 0.001570, 0.000480, 0.001440, 0.038390, -777.567550, 21.375710, 2095.685433, 0.118467, -626.741500, 34.256700, 21.775790, 5.305150, 3.111810, 0.898722
