point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,3.8363636363636364,1230.5454545454545,ol,2.195343057908867,2.1461726919123443,-,-,-,-,-,-,-,-,3225.432104577381,45.91641744082107,0.18899189464268787,4.262744474338684e-5,0.3593963068167393,-1881.705347833166,7.513808025802441,4.345306282502654,-,-,100.8970923483238,60.90159843448832,33.333333333333336,0.0,0.25026502596801026,58.70186230894181,7.714539331756845,0.0,0.0,0.0,0.0,0.0,0.0,40.56710573694923,0.0,0.2842978149373077,47.920603664920044,11.227992783193406,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,3.7818181818181817,1220.7272727272725,system,100.0,100.0,-7.298974366130536,0.6530175241109047,0.022246748586599422,0.5271795648911853,0.27762306690143446,0.13821012556566636,0.11653516622042108,0.06580519417314999,2780.60185600758,21.61691821861232,0.25242248140149975,9.400673596999439e-5,0.15480754413243308,-742.5757419582853,3.1042353152427196,0.5611906025584109,7.513815977700523,4.343893234137247,25.627038016905733,0.8757085463286323,48.6541,8.5025,13.9254,15.866900000000001,8.1102,0.0634,1.8012999999999997,0.7474,0.6717,0.0,1.6570999999999998,48.62931084860777,14.421990826631081,12.991653573477638,10.637654440772712,9.694090822125684,0.09935481253589284,1.857318431222182,0.993207287119724,0.1787903516388628,0.0,0.4966286058684292
5,1.0,3.7818181818181817,1220.7272727272725,liq,97.13566735181492,97.19615194474109,-,-,-,-,-,-,-,-,2767.2993657881766,61.137783611831665,0.25465780865759313,9.582088887685132e-5,0.4366645635622567,-2088.010918925018,2.960379627693642,2.124518073117382e-9,-,-,24.252189739482127,1.2490418888536594e-17,49.193843543157534,8.801971366969338,14.406525960940552,14.359308812919714,8.123370176935376,0.06563545093136358,1.864804214886845,0.7737414511135734,0.6953510115039178,0.0,1.715448010641802,48.86140468976233,14.836622502796349,13.356496039107057,9.566737338946142,9.649132836577008,0.10221500274677109,1.9107773411138034,1.021784213060906,0.1839286325216933,0.0,0.5109014033679405
5,1.0,3.7818181818181817,1220.7272727272725,ol,2.86433264818508,2.803848055258919,-,-,-,-,-,-,-,-,3230.253858823061,45.90801215071659,0.18876319748110162,4.2489430362666686e-5,0.3584112009329066,-1881.6915928994285,7.513815977700523,4.343893234137247,-,-,101.10119369170661,60.95297939337,33.333333333333336,0.0,0.25301398084176113,58.495262213328616,7.918390472496287,0.0,0.0,0.0,0.0,0.0,0.0,40.51396812965519,0.0,0.2870441085092832,47.689399193697774,11.509588568137758,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,3.7272727272727275,1210.909090909091,system,100.0,100.0,-7.408783522633383,0.6549542113274461,0.023068330632380542,0.5309274693016873,0.28852168699356034,0.14197984496462307,0.11400183548313807,0.06654488669293389,2782.5501651235672,21.60133553961486,0.2512912221534615,9.370325564114315e-5,0.1541020458970791,-743.6437490812607,3.1348226403145665,0.6221716905189654,7.513202631528314,4.342364193617066,25.90827682847335,1.0771185255341424,48.6541,8.5025,13.9254,15.866900000000001,8.1102,0.0634,1.8012999999999997,0.7474,0.6717,0.0,1.6570999999999998,48.62931084860777,14.421990826631081,12.991653573477638,10.637654440772712,9.694090822125684,0.09935481253589284,1.857318431222182,0.993207287119724,0.1787903516388628,0.0,0.4966286058684292
6,1.0,3.7272727272727275,1210.909090909091,liq,96.48164479191651,96.55133092295583,-,-,-,-,-,-,-,-,2765.981894372436,61.08055668718144,0.25404336055539933,9.594158763469386e-5,0.43428301374798445,-2087.8243475221993,2.95870147571533,2.1241844224172606e-9,-,-,24.213168797244332,1.2480551372098759e-17,49.322758445898025,8.87352900014148,14.521428969205354,14.009907803612004,8.115823531225578,0.06616889764125979,1.8799609238117094,0.7800301186140547,0.7010025098721505,0.0,1.7293897999783894,48.91912536179191,14.93576948539854,13.443698444198779,9.320553976650606,9.626330543400574,0.10289782729919793,1.9235425454636783,1.028610209640484,0.18515735065400676,0.0,0.5143142555022165
6,1.0,3.7272727272727275,1210.909090909091,ol,3.5183552080834914,3.4486690770441792,-,-,-,-,-,-,-,-,3235.152682068524,45.8998149967985,0.1880662975857694,4.2398810407742306e-5,0.3574235552253931,-1881.6291768089545,7.513202631528314,4.342364193617066,-,-,101.28199133863204,61.00244915811722,33.333333333333336,0.0,0.2557609498467198,58.28429994853226,8.126605768287693,0.0,0.0,0.0,0.0,0.0,0.0,40.45984428787428,0.0,0.28977290781122605,47.453928157748955,11.796454646565536,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,3.672727272727273,1201.090909090909,system,100.0,100.0,-7.533952715857181,0.6429998143680191,0.024506731422390505,0.5339290134513327,0.3022849188843669,0.15160396792662453,0.11136855379950734,0.0682355226382191,2790.7341226869744,21.538254964118316,0.251162308387618,9.30261817664657e-5,0.15319400847750275,-745.0045562992557,3.2175667886105046,0.7740970658510418,7.405490921794923,4.310895866256977,26.662025472308144,1.6722811915296456,48.6541,8.5025,13.9254,15.866900000000001,8.1102,0.0634,1.8012999999999997,0.7474,0.6717,0.0,1.6570999999999998,48.62931084860777,14.421990826631081,12.991653573477638,10.637654440772712,9.694090822125684,0.09935481253589284,1.857318431222182,0.993207287119724,0.1787903516388628,0.0,0.4966286058684292
7,1.0,3.672727272727273,1201.090909090909,cpx,1.861589718384205,1.8757526286350796,-,-,-,-,-,-,-,-,3198.5194950711393,68.17708523657248,0.26302352931717193,4.1061330648626424e-5,0.5052610100602036,-2836.7604328746265,7.194879849138362,4.2549440772691645,-,-,88.36516941884719,57.90775324802305,48.75812135192173,1.6493549892004096,19.871161882208664,25.08157028810858,3.787232226705132,0.002627749980903535,0.24571187173613188,0.2332377483081489,0.37098189183031993,0.0,0.0,52.92600610550704,3.038338802031928,20.133695726636436,18.262154127121246,4.9163290582737975,0.004472261392409801,0.2751502721875693,0.3366116408840531,0.10724200596552459,0.0,0.0
7,1.0,3.672727272727273,1201.090909090909,liq,94.38086830770699,94.43333096625533,-,-,-,-,-,-,-,-,2764.9101352156035,61.12209664585285,0.25392712968901465,9.658092459801935e-5,0.4327863980055358,-2090.284229788018,2.952167204954585,2.1213775410829405e-9,-,-,24.09699698685072,1.2442766574220268e-17,49.38386404028346,9.05725334299094,14.44961980086681,13.649897947745812,8.193431278681006,0.06775364525161959,1.9212431854731111,0.7943183139495779,0.7103244857511882,0.0,1.7722939590064812,48.86505537112021,15.209318178467935,13.345898819051916,9.059784208310706,9.695629041761363,0.10511555111240203,1.961179364380643,1.0449993852705755,0.18718031386966127,0.0,0.525839766654597
