Title: mars_mafic

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
1000.00 915.00 100.029892 49.2531 0.979107 10.49 4.33877 14.2787 0.379686 9.05139 6.91343 2.96721 0.449566 0.899131
1000.00 910.00 100.029853 49.2531 0.979108 10.49 4.33838 14.279 0.379687 9.0514 6.91344 2.96721 0.449566 0.899132
1000.00 905.00 100.029826 49.2531 0.979108 10.49 4.33811 14.2793 0.379687 9.0514 6.91344 2.96722 0.449566 0.899132
1000.00 900.00 100.029810 49.2531 0.979108 10.49 4.33795 14.2794 0.379687 9.0514 6.91344 2.96722 0.449566 0.899132
1000.00 895.00 100.029807 49.2531 0.979108 10.49 4.33792 14.2794 0.379687 9.0514 6.91344 2.96722 0.449566 0.899132
1000.00 890.00 100.029815 49.2531 0.979108 10.49 4.338 14.2794 0.379687 9.0514 6.91344 2.96722 0.449566 0.899132
1000.00 885.00 100.029835 49.2531 0.979108 10.49 4.3382 14.2792 0.379687 9.0514 6.91344 2.96721 0.449566 0.899132
1000.00 880.00 100.029866 49.2531 0.979108 10.49 4.33851 14.2789 0.379687 9.0514 6.91344 2.96721 0.449566 0.899131
1000.00 875.00 100.029910 49.2531 0.979107 10.49 4.33895 14.2785 0.379686 9.05139 6.91343 2.96721 0.449566 0.899131
1000.00 870.00 100.029966 49.253 0.979107 10.49 4.3395 14.278 0.379686 9.05139 6.91343 2.96721 0.449565 0.899131
1000.00 865.00 100.030034 49.253 0.979106 10.4899 4.34017 14.2774 0.379686 9.05138 6.91342 2.96721 0.449565 0.89913
1000.00 860.00 100.030113 49.253 0.979105 10.4899 4.34097 14.2766 0.379686 9.05137 6.91342 2.96721 0.449565 0.899129
1000.00 855.00 100.030205 49.2529 0.979104 10.4899 4.34188 14.2758 0.379685 9.05137 6.91341 2.9672 0.449564 0.899128
1000.00 850.00 100.030309 49.2529 0.979103 10.4899 4.34291 14.2749 0.379685 9.05136 6.9134 2.9672 0.449564 0.899127
1000.00 845.00 100.030425 49.2528 0.979102 10.4899 4.34406 14.2738 0.379684 9.05135 6.9134 2.9672 0.449563 0.899126
1000.00 840.00 100.030553 49.2528 0.979101 10.4899 4.34533 14.2726 0.379684 9.05133 6.91339 2.96719 0.449563 0.899125
1000.00 835.00 100.030553 49.2528 0.979101 10.4899 4.34533 14.2726 0.379684 9.05133 6.91339 2.96719 0.449563 0.899125
1000.00 830.00 100.030846 49.2526 0.979098 10.4899 4.34824 14.27 0.379683 9.05131 6.91337 2.96718 0.449561 0.899123
1000.00 825.00 100.031011 49.2525 0.979096 10.4898 4.34988 14.2685 0.379682 9.05129 6.91336 2.96718 0.449561 0.899121
1000.00 820.00 100.031187 49.2524 0.979095 10.4898 4.35163 14.2668 0.379682 9.05128 6.91334 2.96717 0.44956 0.89912
1000.00 815.00 100.031376 49.2523 0.979093 10.4898 4.35351 14.2651 0.379681 9.05126 6.91333 2.96717 0.449559 0.899118
1000.00 810.00 100.031577 49.2522 0.979091 10.4898 4.35551 14.2633 0.37968 9.05124 6.91332 2.96716 0.449558 0.899116
1000.00 805.00 100.031791 49.2521 0.979089 10.4898 4.35763 14.2613 0.379679 9.05122 6.9133 2.96716 0.449557 0.899114
1000.00 800.00 100.032016 49.252 0.979087 10.4897 4.35987 14.2593 0.379678 9.0512 6.91329 2.96715 0.449556 0.899112
